Company,Symbol,Previous Close,1y Target Est,Undervalue Rate,Annual_Return_5Y,Annual_Volatility_5Y,Weight
Qualcomm,QCOM,156.25,222.7594322626282,0.4256603664808205,0.1384066510523325,0.3858390881022286,2.2510540663372472e-13
Roper Technologies,ROP,532.59,590.4776864462622,0.1086909000286564,0.0670612369860716,0.2094073057703213,1.2822863121494766e-12
Ross Stores,ROST,147.88,171.95947867101336,0.1628312055113157,0.1543626363193458,0.3158096207081292,7.713230374712344e-13
Shopify,SHOP,139.25,15.324528947455711,-0.8899495228189895,0.2718961672957394,0.6553582416498566,6.587457402739272e-13
Starbucks,SBUX,90.93,83.67200849307703,-0.0798195480800942,0.0776762992954737,0.3106835231070505,2.1962644873646568e-13
Synopsys,SNPS,612.79,342.0119179137242,-0.4418774491853258,0.2711337282068858,0.35425853940968,1.2931389331314704e-13
T-Mobile US,TMUS,258.22,-38.43371677191287,-1.148840975803241,0.1920868973939467,0.2402066086598915,1.6002346609718678e-13
Take-Two Interactive,TTWO,228.36,17.943451647213568,-0.9214247169065792,0.1087652198482693,0.324978591020031,3.4146338702243813e-13
"Tesla, Inc.",TSLA,329.31,54.34456737880275,-0.8349744393465041,0.3714812995327353,0.6307038937745586,5.307108700459278e-13
Texas Instruments,TXN,195.94,83.81275712144384,-0.5722529492628159,0.1180185842167594,0.3034764830486224,1.2135296611957964e-13
Thomson Reuters,TRI,174.96,104.4642753766047,-0.4029248092329407,0.1788207256300241,0.204821293057167,1.2405581214730104e-12
Trade Desk (The),TTD,52.53,57.391528588768,0.0925476601707215,0.2721526473581902,0.6976640837963974,3.8491796844179836e-13
Verisk Analytics,VRSK,271.01,149.23796124226533,-0.4493267361268391,0.1019608397068757,0.2276473747016477,7.122818623608246e-13
Vertex Pharmaceuticals,VRTX,390.76,613.1933649523746,0.5692326874612925,0.1220624593407283,0.3012710409722205,1.8042489891634262e-12
"Workday, Inc.",WDAY,229.79,201.61127780993152,-0.1226281482661059,0.1057264933756387,0.3816030514139679,7.47703462401885e-14
